"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
LGSS001-DN347266-07489734,Contract,"Cambridgeshire County Council",Awarded,2019-01-02T15:20:12Z,"March - Wisbech Transport Corridor Study (Including Governance for Railway Investment Projects (GRIP) 3 B Options Selection Rail)","Appointment of Mott MacDonald Ltd for consultancy services via the ESPO 664 framework.",,,"East Midlands","71311200 ",,Contracts@Milton-Keynes.gov.uk,"Shire Hall","Castle Street",Cambridge,"CB3 0AP",England,,,,,,28/11/2018,31/08/2019,02/11/2018,NO,,Yes,No,No,Services,933465,,28/11/2018,933465,"[Mott MacDonald Ltd|Fourth floor
9 Portland Street 
Manchester 
M1 3BE|NONE||No|No]",,29/11/2018,31/08/2019,"Other ",
WIRLC001-DN289894-54703449,Contract,"Wirral Borough Council",Awarded,2017-09-13T12:09:37Z,"Wirral Transport Pipeline Prioritisation Process","Wirral Council are looking to appoint a Consultant to develop Stage 2 of a 'Strategic Transport Framework' for Wirral.  This work will include a critical review and refresh of the current Transport Investment Pipeline including a high level options appraisal of the infrastructure required to support the Council's regeneration proposals.  The Consultant is also required to identify alternative and additional options/schemes which the Council may wish to consider that would support growth and development opportunities within the Borough.  The Consultant is required to develop and apply a prioritisation methodology with clearly identified timescales and costs, aligned with spatial regeneration proposals.",,,"North West","71311200 71311210 ","Head of Procurement",tenders@wirral.gov.uk,"Old Market House, 4th Floor, West Wing","Hamilton Street",Birkenhead,"CH41 5AL",England,"+44 1516062000",http://www.wirral.gov.uk/,,,,25/09/2017,08/12/2017,18/08/2017,NO,,No,No,No,Services,40000,40000,13/09/2017,40000,"[Mott MacDonald Ltd|CR0 2EE|||No|No]","Ms Lorna Webb 2nd main a/c",25/09/2017,08/12/2017,"Open ",
CUM001-DN264231-97926238,Contract,"Cumbria County Council",Awarded,2017-08-24T12:51:02Z,"PSF2 - Lots 2, 4 + 5 - Cumbria Infrastructure Recovery Programme","Award Notice re further competition through Professional Services Framework re Cumbria Infrastructure Recovery Programme; 
 With the first 18 months of the Infrastructure Recovery Programme complete, Cumbria County Council is now seeking to deliver a further �100m of recovery works over the next 2 to 3 years. To date the overall programme and commercial management has 
been undertaken by a joint team of Council staff and a team from one of our professional services consultants. Taking the approach of a blended set of skills and resources has proven successful and is the model we want to continue to embed 
over the next 2 years. The Professional Services Consultant is to provide a number of key functions within the integrated Infrastructure Recovery Programme team, as follows: 
Lot 1 - Programme Director 
Lot 2 - Programme Delivery Management 
Lot 3 - Programme Commercial Management",,,"North West","71000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RZ","United Kingdom","+44 1228221746",http://www.cumbria.gov.uk/,,,,01/08/2017,31/03/2019,22/06/2017,NO,,No,No,No,Services,3000000,3000000,24/08/2017,4255449.6,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE|||No|No]",,01/09/2017,31/07/2019,"NotApplicable ",
tender_146453/604400,Contract,"Defra Network eTendering Portal",Awarded,2017-08-10T16:30:09Z,"Natural England Shapwick NNR office rebuild and associated refurbishment works: cost consultancy and project management support","The services are for Professional Services to support Defra's administration and governing of the phase 1 and 2 project at Natural England's (NE) Shapwick Heath, National Nature Reserve (NNR) - covering design and construction of a new extension to existing workshops; mezzanine floors in workshop; sewerage treatment system; underground services; upgrade of external envelope of existing Craft Centre; safety related improvements; demolition of existing offices; a new Bio-Barn; Refurbishment of four hides.

 This contract is designed to provide a suite of professional services to advise the Employer on the best course of action with regards to achieving a value-for-money outcome and as far a
 reasonably practical ensuring the Supplier delivers its obligations under its contract with Defra/NE.

 - Support Natural England project management to ensure delivery of Shapwick NNR Stage 2 project on time and to budget (complete by end March 2018).
 - control project budget through cost consultancy to set up Delivery Agreement and through Delivery, and through project management support prevent project over-run.",,,"Any region","45262640 45262700 45450000 45453100 71242000 71541000 ",,Supplier.enquiries@naturalengland.org.uk,"Natural England",,Peterborough,"PE1 1NG",England,,,,,"
Please note that Defra procurement uses e-tendering, provided by Bravosolutions. In order to access the Bravo system you will need to be registered.
Could I therefore request that you register on the Bravo portal for Defra.
If you're already registered on the Bravo portal please check that your registration includes Defra, as you have to specify us in order to correctly receive the tender documents.
If you have any problems with the registration process, please contact the Bravo helpline on 0800 368 4850 or alternatively email them at help@bravosolution.co.uk. The link you require for new registration/amendments to registrations is -
https://defra.bravosolution.co.uk",12/06/2017,31/05/2018,12/05/2017,NO,,Yes,Yes,No,Works,54774,,28/06/2017,54774,"[Mott MacDonald Ltd|Fitzalan House, Fitzalan Road, Cardiff, South Glamorgan,CF24 0EL, UNITED KINGDOM|||No|No]",,12/06/2017,31/05/2018,"Restricted ",
5-011,Contract,"Highways Agency",Awarded,2017-08-09T16:36:36Z,"SPaTS Framework Lot 5: Asset Delivery Procurement Advice and Operational Support","Asset Delivery Procurement Advice and Operational Support.",,,"West Midlands","71311210 ",,brad.benson@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"5-011 Award Letter.pdf ",,,08/08/2017,07/02/2018,07/08/2017,NO,,No,No,No,Services,49974.14,,07/08/2017,49974.14,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall 
Birmingham 
B3 1LZ|||No|No]",,08/08/2017,07/02/2018,"Other ",
2-071,Contract,"Highways Agency",Awarded,2017-07-27T14:06:42Z,"SPaTS Framework Lot 2: National Infastructure Programme - Planning Manager","Planning manager for the National Infrastructure Programme.",,,"West Midlands","71311210 ",,dean.booth@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,,,,24/07/2017,22/12/2017,30/06/2017,NO,,Yes,No,No,Services,97134.75,,30/06/2017,97134.75,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall Birmingham 
B3 1LZ|||No|No]",,24/07/2017,22/12/2017,"Other ",
"DFID 7551 Contract",Contract,"DEPARTMENT FOR INTERNATIONAL DEVELOPMENT",Awarded,2017-07-13T08:59:30Z,"DFID 7551 Management Agent for the Fleming Fund - Contract","The Department for International Development (DFID) ran the sourcing competition for this contract on behalf of the Department of Health.  The contract is a Department of Health contract for a Managing Agent for their Fleming Fund.",,,"Any region","75211200 ","Public Enquiry Point",enquiry@dfid.gov.uk,"Department for International Development (DFID)","Abercrombie House, Eaglesham Road","East Kilbride","G75 8EA",Scotland,"+44 (0)1355 843132",https://www.gov.uk/government/organisations/department-for-international-development,"DFID 7551 Fleming Fund Managing Agent Contract.pdf ",,,10/10/2016,09/10/2021,21/06/2016,NO,,Yes,Yes,No,Services,235000000,,09/10/2016,235000000,"[MOTT MACDONALD LTD|Mott MacDonald House, 
8-10 Sydenham Road, 
Croydon, 
Surrey, 
CR0 2EE
United Kingdom|||No|No]",,10/10/2016,09/10/2021,"Negotiated ",
2-041,Contract,"Highways Agency",Awarded,2017-07-06T13:35:11Z,"SPaTS Framework Lot 2: Project manager M42 J6 scheme","The objectives of the consultancy assistance will be to undertake all necessary functions and provide all necessary expertise required to take the scheme forward in line with the Highways England Delivery plan, 2015-2020. They will be required to lead a project team, review and update scheme papers and engage with stakeholders to ensure the successful progress of the scheme.",,,London,"71311210 ",,brad.benson@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,"Award Letter 2-041.pdf ",,,13/02/2017,12/06/2017,12/02/2017,NO,,Yes,No,No,Services,56947.88,,12/02/2017,56947.88,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall Birmingham 
B3 1LZ|||No|No]",,13/02/2017,12/06/2017,"Other ",
tender_143224/594479,Contract,"Defra Network eTendering Portal",Awarded,2017-06-27T09:35:51Z,"Kings Pool Refurbishment Phase 2 PM & Cost Consultancy Services","Provision of project management and cost consultancy services for phase 2 of the Foss House Flood Refurbishments.",,,"Any region","45453100 72224000 ",,Network.Procurement@defra.gsi.gov.uk,DEFRA,,London,"SW1P 3JR",England,,,,,"
Bravo system you will need to be registered.
Could I therefore request that you register on the Bravo portal for Defra.
If you're already registered on the Bravo portal please check that your registration includes Defra, as you have to specify us in order to correctly receive the tender documents.
If you have any problems with the registration process, please contact the Bravo helpline on 0800 368 4850 or alternatively email them at help@bravosolution.co.uk. The link you require for new registration/amendments to registrations is -
https://defra.bravosolution.co.uk",02/05/2017,31/03/2018,03/04/2017,NO,,Yes,Yes,No,Works,107580,,23/05/2017,107580,"[Mott MacDonald Ltd|Fitzalan House, Fitzalan Road, Cardiff, South Glamorgan, CF24 0EL, UNITED KINGDOM|||No|No]",,02/05/2017,31/03/2018,"AwardWithoutPriorPublication ",
5-009,Contract,"Highways Agency",Awarded,2017-06-14T11:58:07Z,"SPaTS Framework Lot 5 - Behavourial Maturity Framework Support","Support to the Behavioural Maturity Framework.",,,"West Midlands","71000000 ",,tracey.collingwood@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,,,,08/06/2017,31/07/2017,07/06/2017,NO,,Yes,No,No,Services,99538.52,,07/06/2017,99538.52,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall Street, 
Birmingham,
B3 1LZ|||No|No]",,08/06/2017,31/07/2017,"DirectAward ",
2-060d,Contract,"Highways Agency",Awarded,2017-05-31T14:40:20Z,"SPaTS Framework Lot 2 - 2-060d RIP Commercial","Procurement of staff for the period 15/5 - 29/9/17.",,,"Any region","71000000 ",,TransparencySGRM@highwaysengland.co.uk,Lateral,"8 City Walk",Leeds,"LS11 9AT",England,,,,,,15/05/2017,29/09/2017,14/05/2017,NO,,Yes,No,No,Services,25808,,14/05/2017,25808,"[Mott MacDonald Ltd|Canterbury House, 85 Newhall Birmingham 
B3 1LZ|||No|No]",,15/05/2017,29/09/2017,"DirectAward ",
tender_124944/586399,Contract,"Defra Network eTendering Portal",Awarded,2017-05-24T08:01:34Z,"EA/DEFRA London Office Programme Lead","Provision of stakeholder management and programme management services to support the relocation of EA and DEFRA staff from Ergon House and Nobel House to Marsham Street.",,,"Any region","79112100 79613000 71315000 98392000 ",,Network.Procurement@defra.gsi.gov.uk,DEFRA,,London,"SW1P 3JR",England,,,,,"
Please note that Defra procurement uses e-tendering, provided by Bravosolutions. In order to access the Bravo system you will need to be registered.
Could I therefore request that you register on the Bravo portal for Defra.
If you're already registered on the Bravo portal please check that your registration includes Defra, as you have to specify us in order to correctly receive the tender documents.
If you have any problems with the registration process, please contact the Bravo helpline on 0800 368 4850 or alternatively email them at help@bravosolution.co.uk. The link you require for new registration/amendments to registrations is -
https://defra.bravosolution.co.uk",25/04/2017,30/03/2018,25/03/2017,NO,,Yes,Yes,No,Services,200000,,16/05/2017,200000,"[Mott MacDonald Ltd|Fitzalan House, Fitzalan Road, Cardiff, South Glamorgan, CF24 0EL, UNITED KINGDOM|||No|No]",,25/04/2017,30/03/2018,"Restricted ",
DONCTR001-DN249918-61835368,Contract,"Doncaster MBC",Awarded,2017-05-16T08:33:56Z,"Doncaster Inclusive Economic Growth Plan","Delivery of an Inclusive Growth Strategy for Doncaster",,,"Yorkshire and the Humber","79000000 ","Christian Foster",christian.foster@doncaster.gov.uk,"Civic Office",Waterdale,Doncaster,"DN1 3BU",England,"01302 736614",http://www.doncaster.gov.uk/,,,,16/05/2017,31/07/2017,18/04/2017,NO,,Yes,Yes,No,Services,40000,40000,12/05/2017,45216,"[Mott MacDonald Ltd|111 St Mary's Road, Sheffield, South Yorkshire, S2 4AP|||No|No]",,16/05/2017,31/07/2017,"Open ",
tender_132537/581125,Contract,"Defra Network eTendering Portal",Awarded,2017-04-25T10:11:54Z,"Applying Risk-based Approach_Improving Evidence Base of Small Raised Reservoirs","Review of the Regulatory Impact of Phase 1 of the Flood and Water Management Act (2010) and Improve the Evidence Base Related to the Number and Condition of Reservoirs in England with a Capacity between 10,000m3 and 25,000m3",,,"Any region","73112000 ",,Network.Procurement@defra.gsi.gov.uk,Defra,,London,"SW1P 3JR",England,,,,,,19/04/2017,30/06/2018,16/12/2016,YES,tender_132537/551692,Yes,Yes,No,Services,245927,,10/03/2017,245927.22,"[Mott MacDonald Ltd|2 Station Road, Cambridge|||No|No]",,19/04/2017,30/06/2018,"Open ",
7620122159,Contract,"FCO SERVICES",Awarded,2017-04-12T09:59:54Z,"Seismic Programme-Planning 7 Desk Study","Seismic Programme - Planning & Desk Study - Call Off from FCO CPG Framework - Contract Ref 2011/S 204-331733",,"MK19 7BH",,"71240000 ",,PurchasingEnquiries@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,N/A,09/12/2016,31/10/2017,08/12/2016,NO,,Yes,No,No,Products,36012.5,,08/12/2016,36012.5,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,09/12/2016,31/10/2017,"CompetitiveDialog ",
7620122164,Contract,"FCO SERVICES",Awarded,2017-04-11T16:14:24Z,"Seismic Programme - Planning & Desk Study","Seismic Programme - Planning & Desk Study - Call Off from FCO CPG Framework - Contract Ref 2011/S 204-331733",,"MK19 7BH",,"71240000 ",,PurchasingEnquiries@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,N/A,21/12/2016,31/10/2017,20/12/2016,NO,,Yes,No,No,Products,44530,,20/12/2016,44530,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,21/12/2016,31/10/2017,"CompetitiveDialog ",
7620122061,Contract,"FCO SERVICES",Awarded,2017-04-11T13:27:34Z,"Seismic Programme-Planning & Desk Study","Seismic Programme - Planning & Desk Study - Call Off from FCO CPG Framework - Contract Ref 2011/S 204-331733",,"MK19 7BH",,"71240000 ",,PurchasingEnquiries@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,N/A,22/11/2016,31/10/2017,21/11/2016,NO,,Yes,No,No,Products,159995.25,,21/11/2016,159995.25,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,22/11/2016,31/10/2017,"CompetitiveDialog ",
7620121741,Contract,"FCO SERVICES",Awarded,2017-04-11T09:33:36Z,"Seismic Programme-Planning & Desk Study","Seismic Programme - Planning & Desk Study - Call Off from FCO CPG Framework - Contract Ref 2011/S 204-331733",,"MK19 7BH",,"71240000 ",,PurchasingEnquiries@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,N/A,13/10/2016,31/10/2017,12/10/2016,NO,,Yes,No,No,Products,15693.69,,12/10/2016,15693.69,"[Mott Macdonald Ltd|CR9 2UL|||No|No]",,13/10/2016,31/10/2017,"CompetitiveDialog ",
tender_130668/575705,Contract,"Defra Network eTendering Portal",Awarded,2017-03-28T14:42:54Z,"23659 Inspection and survey of buildings and associated structures at Woodwalton Fen National Nature Reserve.","Defra procuring on behalf of Natural England. Call-off from the Environment Agency Property Design and Specification Services Contract:
The National Nature Reserve estate managed by Natural England comprises a large number of buildings occupied by staff, volunteers and often access by the general public. There is a legal requirement to comply with a range of H and S legislation associated with our occupation of these buildings. This project will provide a report detailing the condition of these buildings; costed remedial works, both capital and maintenance; an update on the compliance with a previous Fire Risk Assessment; and the provision of a Water Risk Assessment, to inform our approach to managing Legionella.
 This contract is a pilot to inform the roll out of similar inspections across the NNR estate.",,,"East Midlands","45210000 ",,Supplier.enquiries@naturalengland.org.uk,"Natural England",,Peterborough,"PE1 1NG",England,,,,,,10/11/2016,05/05/2017,09/11/2016,NO,,No,No,No,Works,86887,,09/11/2016,86887.13,"[Mott MacDonald Ltd|Fitzalan House, Fitzalan Road, Cardiff|||No|No]",,10/11/2016,05/05/2017,"Restricted ",
DN233653,Contract,"Cumbria County Council",Awarded,2017-03-08T10:53:03Z,"Lots 2,4,5 - Cumbria Recovery - Programme and Project Management Resource","Award Notice re further competition through Professional Services Framework re Programme Management Resources for the Cumbria Infrastructure Recovery Program",,,"North West","71000000 ","Clare Redpath",Clare.Redpath@cumbria.gov.uk,"Cumbria House",Botchergate,Carlisle,"CA1 1RD",England,,,,,,01/04/2017,31/07/2017,09/01/2017,NO,,No,No,No,Services,300000,,07/03/2017,300000,"[Mott MacDonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE|||No|No]",,01/04/2017,31/07/2017,"NotApplicable ",
