"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"WP1613 INSIGHT DIRECT (UK) LTD",Contract,"Government Digital Service",Awarded,2019-01-03T12:09:29Z,"WP1613 INSIGHT DIRECT (UK) LTD","WP1613 INSIGHT DIRECT (UK) LTD",,,London,"48900000 ","Commissioning Team Commissioning Team",commissioning-digital@digital.cabinet-office.gov.uk,"The White Chapel Building, 10 Whitechapel High Street, London, E1 8Q",,London,"E1 8Q",England,,,,,,19/11/2018,18/11/2019,23/08/2018,NO,,No,No,No,Services,24461,,10/09/2018,24461,"[INSIGHT DIRECT (UK) LTD|Insight Campus, Terry Street
M17 1EX
GB|COMPANIES_HOUSE|02579852|No|No]",,19/11/2018,18/11/2019,"CallOffFromFrameworkAgreement ",
4692fb90-a21b-49ab-bba2-bae782ac0b05,Contract,"Norfolk and Norwich University Hospitals NHS Foundation Trust",Awarded,2020-01-28T15:40:52Z,"Insight Direct (Video South) - AV Ben Gooch Upgrade","AV upgrade to the Ben Gooch theater at the NNUH.",,"NR4 7UY","Any region","32321200 ","Serco NNUH SourceDogg Support",serco.NNUH@demosupport.sourcedogg.com,"Colney Lane,",,Norwich,"NR4 7UY",ENG,"01603 286286",http://www.nnuh.nhs.uk/,,,,05/03/2020,05/03/2023,05/03/2020,NO,,No,No,No,NotSpecified,47665,,28/01/2020,47665.44,"[Insight Direct (UK) LTD|Technology Building,
Insigth Campus,
Terry Street,
Sheffield,
S9 2BU|NONE||No|No][Video South|Lime Yard
Claverton Down Road
Avon
Bath
BA2 7AE|NONE||No|No]",,05/03/2020,05/03/2023,"DirectAward ",
"UK SBS IT17337",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2018-03-21T15:34:35Z,"UK SBS IT17337 British Antarctic Survey (BAS) Distributed Keyboard, Video & Mouse (KVM) and Control System","CLOSING TIME FOR BIDS IS 28/11/2017 14:00 HOURS. DO NOT APPLY DIRECTLY TO THE BUYER.

A video distribution system is required for the new Royal Research Ship (RRS) Sir David Attenborough (SDA).  The video system will use the existing Cisco IP network system on the ship. 
BAS are seeking the receivers, transmitters and media converters (if required).",,,"Any region","30230000 32400000 ",,ictprocurement@uksbs.co.uk,"Polaris House","North Star Avenue",Swindon,"SN2 1FF",England,,,"Bidder - Logging into Emptoris for the first time.pdf Bidder Training.pdf IT17337 GS2 - Goods and Services Purchasing Contract.pdf Cyber Essentials Questionnaire - See clause C7-16.xls IT17337 Invitation to Quote for BAS Distributed Keyboard, Video & Mouse (KVM) and Control System.pdf IT17337 Invitation to Quote Questions for BAS Distributed Keyboard, Video & Mouse (KVM) and Control System.pdf IT17337 AW5.2 Price Schedule.xlsx ",,"Note : Please disregard any content in this notice that requests your organisation ""to apply directly to the buyer"" as this unfortunately a system generated error, that is outside of the Contracting Authorities control. As part of the strategic alliance between UK Shared Business Services Ltd (UK SBS) and Crown Commercial Service (CCS), UK SBS can use the CCS eSourcing Suite for future procurements. If you have not yet registered on the eSourcing Suite, this can be done online at https://gpsesourcing.cabinetoffice.gov.uk by following the link 'Register for CCS eSourcing'. Please note that, to register, you must have a valid DUNS number (as provided by Dun and Bradstreet) for the organisation which you are registering, who will be entering into a contract if invited to do so. Once you have registered on the eSourcing Suite, a registered user can express an interest for a specific procurement. This is done by emailing Expressionofinterest@crowncommercial.gov.uk Your email must clearly state: the name and reference for the procurement you wish to register for; the name of the registered Bidder; and the name and contact details for the registered individual sending the email. Crown Commercial Service will process the email and then enable the Bidder to access the procurement online via the e-Sourcing Suite. The registered user will receive a notification email to alert them once this has been done. The Sourcing documents can then be accessed on the eSourcing Suite at: https://gpsesourcing.cabinetoffice.gov.uk using the instructions detailed in the Specification documents within Contracts Finder. As a user of the e-Sourcing Suite you will have access to Emptoris email messaging service which facilitates all messages sent to you and from you in relation to any specific RFX event. Please note it is your responsibility to access these emails on a regular basis to ensure you have sight of all relevant information. For technical assistance on use of the e-Sourcing Suite please contact Crown Commercial Service Helpdesk : Telephone: 0345 010 3503 Training documents to support Bidders utilise Emptoris CCS eSourcing are available in the Contracts Finder Tender documents section.

Please note that the estimated contract value includes the optional year 2 and year 3 and spares if required.",08/12/2017,07/03/2019,28/11/2017,YES,"UK SBS IT17337",Yes,No,No,Products,150000,,07/12/2017,157988.57,"[INSIGHT DIRECT (UK) LTD|Insight Campus, Terry Street
SHEFFIELD
SOUTH YORKSHIRE
S9 2BU
GB|COMPANIES_HOUSE|02579852|No|No]","Roger Talbot",15/01/2018,07/03/2019,"Other Invitation to Quote",
7620128930,Contract,"FCO SERVICES",Awarded,2019-07-22T15:49:03Z,"VMWare Service Provider Program (SPLA) - VSPP Partner ID #57660983. This Agreement allows FCO Services' customers to access VMWare software products on a pay-as-you use basis. Usage is reported monthly to insight.","Provision of access to VMWare software - Call off from OGD Framework ref: XLY832/017/7",,MK197BH,,"48000000 ",,PurchasingEnquiries@fco.gov.uk,"HANSLOPE PARK",,"MILTON KEYNES",MK197BH,England,,,,,N/A,21/05/2019,31/07/2019,20/05/2019,NO,,Yes,No,No,Products,20000,,20/05/2019,20000,"[INSIGHT DIRECT UK LTD|S9 2BU|NONE||Yes|No]",,21/05/2019,31/07/2019,"CompetitiveDialogueOJEU ",
7620128962,Contract,"FCO SERVICES",Awarded,2019-07-15T15:23:55Z,"Veeam Cloud Services Provider Program (SPLA) - Hosting Sales Agreement Partner ID #49736. This Agreement allows FCO Services' customers to access Veeam software products on a pay-as-you use basis. Usage is reported monthly to insight.","Call off from OGD Framework Ref: XLY832/017/17",,MK197BH,,"48822000 ",,PurchasingEnquiries@fco.gov.uk,"HANSLOPE PARK",,"MILTON KEYNES",MK197BH,England,,,,,N/A,22/05/2019,31/07/2019,21/05/2019,NO,,Yes,No,No,Products,211500,,21/05/2019,211500,"[INSIGHT DIRECT UK LTD|S9 2BU|NONE||Yes|No]",,22/05/2019,31/07/2019,"CompetitiveDialogueOJEU ",
7620127516,Contract,"FCO SERVICES",Awarded,2019-01-16T15:27:11Z,"VMWare Service Provider Program (SPLA) - VSPP Partner ID #57660983. This Agreement allows FCO Services' customers to access VMWare software products on a pay-as-you use basis. Usage is reported monthly to insight.","VMWare Service Provider Program (SPLA) - Call off from FCO Services Contract XLY832/017/17",,"MK19 7BH",,"48000000 72245000 ",,PurchasingEnquiries@fco.gov.uk,"HANSLOPE PARK",,"MILTON KEYNES",MK197BH,England,,,,,N/A,06/11/2018,31/07/2019,05/11/2018,NO,,Yes,No,No,Products,17415.86,,05/11/2018,17415.86,"[INSIGHT DIRECT (UK) LTD|UB8 1PH|NONE||Yes|No]",,06/11/2018,31/07/2019,"CompetitiveDialogueOJEU ",
"UK SBS IT17218/2",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2017-07-20T15:20:26Z,"UK SBS NetScout Support","Description: The details in relation to this contract are of a confidential nature. To gain full access to the specification and the full details of this requirement UK SBS require a Non-Disclosure Agreement (NDA) to be signed which is attached to this notice. This NDA is non-negotiable. 

Instructions to suppliers: In order to gain full access to the information relating to this requirement, the supplier must print the document, fill in the relevant information in the boxes and scan the completed and signed document and send to ictprocurement@uksbs.co.uk. If approved after review, you will be able to gain access to the sourcing event on the Emptoris e-Sourcing Suite from 26/05/2017. Please note that the NDA must not be edited in any other way than stated above and the terms of the NDA are non-negotiable. The NDA must be submitted by 11.00 on 20/06/2017 to enable the supplier to be included within this procurement. Any requests for the NDA after this date and time shall not be considered. A copy of the full timetable for this procurement can be located within the attachments to this notice.

Submitting a bid: As part of the strategic alliance between UK Shared Business Services Ltd (UKSBS) and Crown Commercial Service (CCS), UK SBS can use the CCS eSourcing Suite for future procurements. If you have not yet registered on the eSourcing Suite, this can be done online at https://gpsesourcing.cabinetoffice.gov.uk by following the link 'Register for CCS eSourcing'. Please note that, to register, you must have a valid DUNS number (as provided by Dun and Bradstreet) for the organisation which you are registering, who will be entering into a contract if invited to do so. Once you have registered on the eSourcing Suite, a registered user can express an interest for a specific procurement. This is done by emailing ictprocurement@uksbs.co.uk and referencing the sourcing number beginning UK SBS. Please note that only those who have submitted a completed and compliant Non-Disclosure Agreement in accordance with the above instructions will be granted
access to the specific procurement on the e-Sourcing suite.",,,"Any region","72590000 72610000 ",,ictprocurement@uksbs.co.uk,"Polaris House","North Star Avenue",Swindon,"SN2 1FF",England,,,"IT17218 NDA.pdf IT17218 NetScout ITQ Procurement Timetable.pdf ",,"Please note that this procurement closes at 11:00 on the 21st June 2017.",08/07/2017,07/07/2018,21/06/2017,YES,"UK SBS IT17218",Yes,No,No,Services,0,43000,23/06/2017,49168.64,"[Insight Direct (UK) Ltd|The Atrium,
1 Harefield Road,
Uxbridge
UB8 1PH|||No|No]",,08/07/2017,07/07/2018,"NotApplicable ",
DDaT20172,Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2020-06-30T10:26:28Z,"HPC Disk Storage","This requirement is for the supply of server hardware and support over a three year period.

This requirement has been sourced via a Direct Award Process against the HTE framework - ICT Solutions.",,"CB3 0ET",,"48800000 ",,ddatprocurement@uksbs.co.uk,"Polaris House","North Star Avenue",SWINDON,SN21FF,England,,,,,,01/07/2020,30/06/2023,29/06/2020,NO,,Yes,No,No,Products,170455,,29/06/2020,170455,"[Insight Direct UK Ltd|Metro Building,
Level 5,
33 Trafford Road,
Salford,
M5 3NN|NONE_OTHER||No|No]",,01/07/2020,30/06/2023,"CallOffFromFrameworkAgreement ",
DDaT20171,Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2020-06-30T10:12:59Z,"Expansion of Storage Cluster","This requirement is for the provision of server hardware and support over a 3 year period

This requirement has been sourced via a Direct Award Process against the HTE framework - ICT Solutions.",,"CB3 0ET",,"48800000 ",,ddatprocurement@uksbs.co.uk,"Polaris House","North Star Avenue",SWINDON,SN21FF,England,,,,,,01/07/2020,30/06/2023,29/06/2020,NO,,Yes,No,No,Products,195856,,29/06/2020,195856,"[Insight Direct UK Ltd|Metro Building,
Level 5,
33 Trafford Road,
Salford,
M5 3NN|NONE_OTHER||No|No]",,01/07/2020,30/06/2023,"CallOffFromFrameworkAgreement ",
1597-2017,Contract,"South Yorkshire Police Headquarters",Awarded,2020-06-29T08:59:11Z,"Yorkshire & The Humber Regional Hardware Framework","Award of the regional hardware framework for the Yorkshire & The Humber Police forces. This framework has 4 lots and will allow each force to direct award to the awarded resellers.",,"WF2 0XH",,"30200000 48000000 ","David Holbrook",david.holbrook@southyorks.pnn.police.uk,"5 Carbrook Hall Road",,SHEFFIELD,S92EH,England,"07464 986517",,,,,16/09/2019,15/06/2023,05/08/2019,NO,,Yes,No,No,Products,40000000,,03/09/2019,40000000,"[INSIGHT DIRECT (UK) LTD|Technology Buildings,Insight Campus, Terry Street
SHEFFIELD
South Yorkshire
S9 2BU
GB|COMPANIES_HOUSE|02579852|No|No][SOFTCAT PLC|Fieldhouse Lane
Marlow
Buckinghamshire
SL7 1LW
GB|COMPANIES_HOUSE|02174990|No|No][PHOENIX SOFTWARE LIMITED|Blenheim House,York Road, Pocklington
YORK
North Yorkshire
YO42 1NS
GB|COMPANIES_HOUSE|02548628|No|No][COMPUTACENTER (UK) LIMITED|Hatfield Avenue
SE1 8EZ
GB|COMPANIES_HOUSE|01584718|No|No]","Roger Talbot",16/09/2019,15/06/2023,"OpenOJEU ",
tender_250502/887121,Contract,"Department for Education",Awarded,2020-09-15T09:24:56Z,"Digital Assets Disposal","The Department has an on-going requirement for an ICT Disposal service in order to;
-	support technology refresh (e.g. laptop/tablet refresh) across the DfE estate,
-	enable the swift and compliant disposal of obsolete ICT equipment from the DfE estate,
-	enable asset tracking and accountability of public funds,
-	ensure Departmental data is managed and destruction is undertaken to protect confidentiality of data and comply with the PSN Code of Connection for public sector,
-	meet our obligations under the Waste of Electrical and Electronic Equipment (WEEE) and Restriction of Hazardous Substances in Electrical and Electronic Equipment (ROHS directives),
-	enable compliance with HMG IA Standards Policy and guides.",,,"Any region","72000000 ",,Mark.GOODWIN@education.gov.uk,"Cheylesmore House",,Coventry,"CV1 2WT",England,,,"Insight signed customer order form - fv.pdf ",,,30/10/2019,01/11/2021,29/10/2019,NO,,Yes,Yes,No,Services,1,,29/10/2019,1,"[Insight Direct (UK) Ltd.|5th Floor Metro Building, 33 Trafford Road, Salford Quays, Manchester M5 3NN|NONE_OTHER||No|No]",,30/10/2019,01/11/2021,"CallOffFromFrameworkAgreement ",,17:00
WAQ_EMAS218_2020,Contract,"East Midlands Ambulance Service Nhs Trust",Awarded,2020-03-02T10:55:43Z,"Osirium Privilege Access Management System","This is a Contract Award Notice for a Direct Award under the HealthTrust Europe, ICT Solutions framework.",,,"East Midlands","48700000 ","Soraya Virgo",soraya.virgo@emas.nhs.uk,"1 Horizon Place,Nottingham Business Park Mellors Way",,NOTTINGHAM,NG86PY,England,07790835464,,,,,24/02/2020,23/02/2025,14/02/2020,NO,,No,No,No,Products,97500,,21/02/2020,97500,"[INSIGHT DIRECT (UK) LTD|Insight Direct (UK) Ltd, 
5th Floor,
Metro Building Trafford Road, 
Salford Quays,
Manchester
M5 3EB|COMPANIES_HOUSE|2579852|No|No]","Heath Warburton",24/02/2020,23/02/2025,"CallOffFromFrameworkAgreement ",
"UK SBS IT18240",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2019-02-05T15:52:56Z,"UK SBS Decommissioning","Decommissioning tender for UK SBS",,,"Any region","98391000 ","DDaT Procurement",ictprocurement@uksbs.co.uk,"North Star House",,SWINDON,SN21FF,England,"01793 86 7005",,,,,11/12/2018,11/10/2021,28/09/2018,NO,,No,No,No,Products,25000,25000,07/12/2018,25000,"[INSIGHT DIRECT (UK) LTD|1 Attrrum House
UB8 1TH
GB|COMPANIES_HOUSE|02579852|No|No]",,11/12/2018,11/10/2021,"CompetitiveQuotationNonOJEU ",
ITP18-48,Contract,"Uclan Innovation & Enterprise",Awarded,2018-12-14T10:27:15Z,"HR & Payroll System","The University wishes to procure further licenses for their current HR & Payroll system using a framework direct award procedure.",,,"North West","48000000 ","Brett Dixon",etenders@uclan.ac.uk,"Fylde Road",,PRESTON,PR12TQ,England,,,,,,16/12/2018,15/12/2021,22/11/2018,NO,,Yes,No,No,Products,320000,,06/12/2018,320000,"[INSIGHT DIRECT (UK) LTD|Insight Campus, Terry Street
UB8 1PH
GB|COMPANIES_HOUSE|02579852|No|No]",,16/12/2018,15/12/2021,"CallOffFromFrameworkAgreement ",
DVNCC001-DN319231-96710043,Contract,"Devon County Council",Awarded,2018-01-23T11:09:36Z,"CP1550-17 Corporate ICT Backup Infrastructure","The ICT Backup Infrastructure; For the application, hardware, and maintenance contract for the infrastructure that backs up all Corporate Data hosted in the main Data Centre at County Hall. Direct Award against North of England Commercial Procurement Collaborative (NHS) Framework (OJEU Reference: 2014/S 050-083155) for IT Infrastructure Hardware and Services Lot 1 - Server and Storage Hardware, Software and Maintenance",,,"South West","72000000 ","Iain Perkins",Iain.Perkins@devon.gov.uk,"County Hall","Topsham Road",Exeter,"EX2 4QD",England,"+44 1392383000",http://www.devon.gov.uk,,,,19/12/2017,18/12/2020,14/12/2017,NO,,Yes,No,No,Services,240000,,18/12/2017,240000,"[Insight Direct (UK) Ltd|Technology Building
Insight Campus
Terry Street	
Sheffield	
S9 2BU|NONE||Yes|No]","Guy Beaudin",19/12/2017,18/12/2020,"DirectAward ",
PROC.02.0122,Contract,"WATER SERVICES REGULATION AUTHORITY",Awarded,2017-08-30T16:30:06Z,"Ofwat's HR Information System","Our vision for our HR Services is that they will be personal, professional and reliable making use of a best in class HR system to provide a straightforward and value add end user experience. Our ambition is to move away from a system of simply recording information to one which adds value for the employee, the manager and for Ofwat. 

The People hub delivers and facilitates the implementation of HR practices and people policies throughout the organisation either directly or through others such as our resource managers (RMs) and strategic resource managers (SRMs). The HR service provides transactional HR alongside HR business partnering delivered through the people partners and administrator(s). The system should be capable of supporting the move to greater employee and manager self-service, in a way which that is not burdensome to the end user. Our future HR system should be intuitive and offer a range of HR transactions at the touch of a few buttons. The system should be designed to meet user needs and wants, able to accommodate our people processes. 

Within the scope of Fit for the Future (F3) Programme is the implementation of a new HR system. The contract on the current system expires in January 2018. 

The project will have four broad phases:
1.	Business requirements gathering (completed);
2.	Procurement
3.	Design / development
4.	Implementation / roll-out

Phase one has been completed and we are now moving to the procurement phase and invite HR software suppliers to tender to become Ofwat's chosen HR software partner.",,,"West Midlands,London","48450000 ",,mailbox@ofwat.gsi.gov.uk,"Centre City Tower","7 Hill Street",Birmingham,"B5 4UA",England,,,"20170731-Proc.02.0122-REDACTED.pdf ",,,01/08/2017,31/07/2020,12/06/2017,NO,,Yes,No,No,Services,0,140000,31/07/2017,140000,"[Insight Direct (UK) Ltd|The Technology Building
Insight Campus
Terry Street
Sheffield
S9 2BU|||No|No]",,01/08/2017,31/07/2020,"Other ",
"UK SBS IT17493",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2018-02-13T14:54:52Z,"UK SBS IT17493 STFC Switches, Cards and Cabling","High performance series switches, 3 years support and warranty, interface cards and cabling.",,,"Any region","32400000 ","IT Procurement",ictprocurement@uksbs.co.uk,"North Star House",,SWINDON,SN21FF,England,"01793 86 7005",,,,,15/02/2018,22/02/2021,09/02/2018,NO,,Yes,No,No,Services,48375,,09/02/2018,48375,"[Insight Direct UK Ltd|Technology Building 
Insight Campus
Terry Street
Sheffield
S9 2BU|COMPANIES_HOUSE|02579852|No|No]",,15/02/2018,22/02/2021,"CallOffFromFrameworkAgreement ",
"IT17468 NERC Blade Servers",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2018-01-08T13:56:30Z,"IT17468 UK SBS NERC 5 Blade Servers","Replacement of unsupported G7 blades to run Corporate Services Virtual Machines, improving the current infrastructure.
Hardware, Warranty, and Delivery are in scope of this requirement.",,,"Any region","48820000 ","UKSBS ICT PROCUREMENT",ictprocurement@uksbs.co.uk,"Polaris House","Nort h Star Avenue",Swindon,"SN2 1FF",England,,,,,,22/12/2017,21/12/2018,05/12/2017,NO,,Yes,No,No,Products,47396.84,,21/12/2017,47396.84,"[Insight Direct (UK) Ltd|The Atrium
1 Harefield Road
Uxbridge
Middlesex
UB8 1PH|COMPANIES_HOUSE|02579852|No|No]",,22/12/2017,21/12/2018,"CallOffFromFrameworkAgreement ",
IT17274,Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2017-10-30T11:49:54Z,"NERC and UK SBS Firewall Hardware and Software Maintenance","This contract is for the purchase of ongoing CheckPoint Firewall Hardware and Software Maintenance for NERC and UK SBS. The contract will begin on 1st August 2017 and will expire on 31st July 2018 with no option to extend. The total value of this contract shall not exceed £220,303.15 excluding VAT. This was procured by further competition via Lot 2 of the HealthTrust Europe ICT Solutions Framework agreement.",,,"South West","48000000 ","ICT Procurement",ictprocurement@uksbs.co.uk,"UK SBS, Polaris House, North Start Avenue",,Swindon,"SN2 1FF",England,,,,,,01/08/2017,31/07/2018,19/07/2017,NO,,Yes,No,No,Products,220303.15,,24/07/2017,220303.15,"[Insight Direct (UK) Ltd|The Technology Building, Insight Campus, Terry Street, Sheffield, S9 2BU|||No|No]",,01/08/2017,31/07/2018,"CompetitiveQuotationNonOJEU ",
IT17013/2,Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2017-03-09T10:31:24Z,"UK SBS IT17013 DHCP, DNS and IPAM (DDI) Solution","The National Oceanography Centre (NOC) undertakes integrated ocean research and technology development from the coast to the deep ocean. It provides long-term marine science capability including: major facilities; sustained ocean observing, mapping and survey; data management, and scientific advice. 

NOC wishes to procure a DHCP, DNS and IPAM (DDI) solution for the NOC Southampton (NOCS) network.  There is currently no solution in place for DHCP other than for the wireless network service, DNS is provided by bind, on Linux and IPAM (IP Address Management) is currently a manual system.
We are now hoping to source an integrated solution to suit the growing needs of our core business functions and improve the user experience.

Please refer to the attached tender documentation for the full specification, terms and conditions and other relevant information.",,"SO14 3ZH",,"44316400 51611100 ","Al Staunton-Lambert",ICTProcurement@uksbs.co.uk,"UK Shared Business Services Ltd, Polaris House, North Star Avenue",,Swindon,"SN2 1ET",England,,,"Bidder - Logging into Emptoris for the first time V1.0.pdf Bidder Training V1.0.pdf IT17013 ITQ Invitation to Quote.pdf IT17013 ITQ Invitation to Quote questions.pdf IT17013 GS1 - Goods and Services purchasing contract - low value.pdf AW5.2 Price schedule ICT whole life costv3.xls ",,"Please ensure all communication is made using the following process. As part of the strategic alliance between UK Shared Business Services Ltd (UK SBS) and Crown Commercial Service (CCS), UK SBS can use the CCS eSourcing Suite for future procurements. If you have not yet registered on the eSourcing Suite, this can be done online at https://gpsesourcing.cabinetoffice.gov.uk by following the link 'Register for CCS eSourcing'. Please note that, to register, you must have a valid DUNS number (as provided by Dun and Bradstreet) for the organisation which you are registering, who will be entering into a contract if invited to do so. Once you have registered on the eSourcing Suite, a registered user can express an interest for a specific procurement. This is done by emailing Expressionofinterest@crowncommercial.gov.uk Your email must clearly state: the name and reference for the procurement you wish to register for; the name of the registered Bidder; and the name and contact details for the registered individual sending the email. Crown Commercial Service will process the email and then enable the Bidder to access the procurement online via the e-Sourcing Suite. The registered user will receive a notification email to alert them once this has been done. The Sourcing documents can then be accessed on the eSourcing Suite at: https://gpsesourcing.cabinetoffice.gov.uk using the instructions detailed in the Specification documents within Contracts Finder. As a user of the e-Sourcing Suite you will have access to Emptoris email messaging service which facilitates all messages sent to you and from you in relation to any specific RFX event. Please note it is your responsibility to access these emails on a regular basis to ensure you have sight of all relevant information. For technical assistance on use of the e-Sourcing Suite please contact Crown Commercial Service Helpdesk : Telephone: 0345 010 3503 Training documents to support Bidders utilise Emptoris CCS eSourcing are available in the Contracts Finder Tender documents section.",13/02/2017,12/02/2018,06/02/2017,YES,IT17013,Yes,No,No,Products,0,41300,01/03/2017,51850.21,"[Insight Direct (UK) Ltd|The Atrium, 1 Harfield Road, Uxbridge, UB8 1PH|||No|No]",,06/03/2017,05/03/2018,"Open ",
