Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2018-06-07,ZZP291903,1,8583,CrowdControlHQ,190000,Facilities & Management Services  ,Publicity and Promotion,Corporate and Support Services,POD Communications,11628.00
2018-06-07,ZZP291915,1,10957,TAMESIDE HOSPITAL NHS FOUNDATI,310000,Healthcare  ,Third party payments - Public Sector,Corporate and Support Services,U-Coroners Court-General,25000.00
2018-06-08,ZZP291954,1,12193,Greater Manchester Combined Au,390000,Supplies and services,Supplies and services,Capital Expenditure,5101 NPIF Cheadle Corridor - Design,9500.00
2018-06-08,ZZP291986,1,3290,Royal Mail,190000,Facilities & Management Services  ,Office Expenses,Corporate and Support Services,POD Communications,11258.37
2018-06-08,ZZP291990,1,11208,LIQUID VOICE MAINTENANCE LTD,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Contact Centre & FPH,10861.26
2018-06-11,ZZP292023,1,12942,WeHeartTech,390000,Supplies and services,Supplies and services,Corporate and Support Services,Public Libraries General,5830.00
2018-06-11,ZZP292028,1,757,Transport for Greater Manchest,260000,Human Resources  ,Other Payments,Services to Place,Town Centre Development Team,50000.00
2018-06-12,ZZP292137,1,1694,Network Rail Infras'ture Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,025 CLC Railway Bridge,24498.32
2018-06-12,ZZP292142,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,0261 CCAG2 - Cheadle Hulme High School & Cheadle &,25100.00
2018-06-12,ZZP292144,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,004 A6 Viaduct Waterproofing - On Site,47969.30
2018-06-12,ZZP292145,1,5464,ELECTRICITY NORTH WEST LIMITED,230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,STCAP 303 King St West (Gradwell Street to R. Mers,21734.10
2018-06-13,ZZP292180,1,12942,WeHeartTech,340000,Stationery    ,Office Expenses,Corporate and Support Services,Public Libraries General,5830.00
2018-06-13,ZZP292191,1,12193,Greater Manchester Combined Au,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,HIP Carriageways - On Site,6359.13
2018-06-13,ZZP292251,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,Main Contractor DD - Design,8691.00
2018-06-14,ZZP292255,1,7830,IEG4  LTD,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,38124.00
2018-06-14,ZZP292266,1,3750,TheNational Trust(Enterprises),150000,Consultancy   ,Professional Fees,Services to Place,U-Lyme Park & Hall,863549.00
2018-06-14,ZZP292314,1,544,Phoenix Software Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,POD Workforce Development,755.16
2018-06-14,ZZP292314,1,544,Phoenix Software Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,DbD – Phase 2,4943.88
2018-06-15,ZZP292334,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 303 King St West (Gradwell Street to R. Mers,20672.62
2018-06-15,ZZP292362,1,12939,Day Architectural Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,M&U - Markets Relocation Project,16762.00
2018-06-17,ZZP292373,1,10874,SEP (Site Engineering Personel,390000,Supplies and services,Supplies and services,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,9985.00
2018-06-18,ZZP292428,1,6712,PAUL BUTLER ASSOCIATES,150000,Consultancy   ,Professional Fees,Capital Expenditure,M&U - Produce Hall/Blackshaws,6400.00
2018-06-19,ZZP292468,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,Policy-Rights Of Way,20000.00
2018-06-19,ZZP292476,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,U-Coroners Court-General,5200.00
2018-06-19,ZZP292498,1,12193,Greater Manchester Combined Au,390000,Supplies and services,Supplies and services,Capital Expenditure,5101D NPIF Cheadle Corridor - Scoot & CCTV Improve,6500.00
2018-06-20,ZZP292538,1,5384,Pitney Bowes Europe Software L,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Pymt to Cont Recycling and Refuse,5940.00
2018-06-20,ZZP292575,1,12963,Wild in Art Limited,190000,Facilities & Management Services  ,Publicity and Promotion,Corporate and Support Services,POD Communications,5000.00
2018-06-21,ZZP292619,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Capital Expenditure,5091 Hibbert Lane Roundabout S278 - On Site,231650.63
2018-06-22,ZZP292679,1,6748,GEORGE COX & SONS LTD,240000,Horticultural  ,Grounds Maintenance,Capital Expenditure,Gorsey Bank,11299.36
2018-06-22,ZZP292679,2,6748,GEORGE COX & SONS LTD,240000,Horticultural  ,Grounds Maintenance,Capital Expenditure,Gorsey Bank,1347.18
2018-06-22,ZZP292682,1,9318,Hays Specialist Recruitment Lt,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Corporate and Support Services,DbD – Phase 2,80000.00
2018-06-22,ZZP292685,1,10506,G2 Recruitment Solutions Limit,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to Place,Community,10920.00
2018-06-22,ZZP292688,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,0257D Goyt Valley Links - Otterspool Lane - On Sit,8588.02
2018-06-22,ZZP292691,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,5091 Hibbert Lane Roundabout S278 - On Site,8600.00
2018-06-22,ZZP292710,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,5091 Hibbert Lane Roundabout S278 - On Site,36005.20
2018-06-22,ZZP292711,1,8106,Tarmac Building Products Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,5091 Hibbert Lane Roundabout S278 - On Site,51644.96
2018-06-22,ZZP292715,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Services to Place,Highway Structures - Routine and Reactive Maintena,49114.00
2018-06-25,ZZP292740,1,1644,Tameside MBC,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,Bentax,5000.00
2018-06-25,ZZP292766,1,12970,Circling the Square Ltd,240000,Horticultural  ,Grounds Maintenance,Capital Expenditure,STCAP 402 Knightsbridge and Great Portwood St - On,30000.00
2018-06-26,ZZP292813,1,7296,Allpay-Net Ltd,999999,Financial Services,Bank Charges,Corporate and Support Services,U-Misc Finance-Corporate Management,90000.00
2018-06-26,ZZP292821,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,5000.00
2018-06-26,ZZP292830,1,178,Trafford Council,999999,Fees and Charges,Fees and Charges,Corporate and Support Services,STaR Procurement,434667.00
2018-06-26,ZZP292831,1,9159,TRAFFORD MBC,999999,Third party payments - Public Sector,Third party payments - Public Sector,Corporate and Support Services,Uncont-Probation Service -General,10706.42
2018-06-26,ZZP292846,1,683,AECOM Limited,150000,Consultancy   ,Professional Fees,Services to Place,Highways-Network Management,23860.00
2018-06-26,ZZP292847,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Network Assets Staff,35880.00
2018-06-26,ZZP292848,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Network Assets Staff,28980.00
2018-06-27,ZZP292880,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,Landscape Dev-Werneth Ward Open Spaces,6342.98
2018-06-27,ZZP292900,1,11750,Forensics Ltd,220000,Health & Safety   ,Fees and Charges,Corporate and Support Services,U-Coroners Court-General,50000.00
2018-06-27,ZZP292938,1,223,Groundwork Landscapes Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,SPECIAL PROJECT 1,105365.50
2018-06-27,ZZP292940,1,8106,Tarmac Building Products Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,5070 Barnes Hospital S278 - On Site,36000.00
2018-06-28,ZZP292988,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1012H A6MARR CMM - Marple - Middlewood Way - On Si,19917.43
2018-06-28,ZZP292992,1,5101,BERRYMANS  LACE MAWER SOLICITO,280000,Legal Services  ,Legal Fees,Corporate and Support Services,FSS Liability Prems,50000.00
2018-06-29,ZZP293030,1,628,Life Leisure,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Capital Works on Leisure Centres - Grand Central,13071.00
2018-06-29,ZZP293030,2,628,Life Leisure,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Capital Works on Leisure Centres - Hazel Grove,12609.00
2018-06-29,ZZP293030,3,628,Life Leisure,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Capital Works on Leisure Centres - Cheadle,12609.00
2018-06-29,ZZP293030,4,628,Life Leisure,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Capital Works on Leisure Centres - Avondale,8315.00
2018-06-29,ZZP293030,5,628,Life Leisure,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Capital Works on Leisure Centres - Romiley,12609.00
2018-06-29,ZZP293037,1,3426,Clear Channel UK Ltd,190000,Facilities & Management Services  ,Publicity and Promotion,Corporate and Support Services,POD Printing,5395.00
2018-06-29,ZZP293050,1,10786,Market Place Management Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Market General,44000.00
2018-04-10,ZZS288752,1,6918,CYBER MEDIA SOLUTIONS,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,IT Systems,12000.00
2018-04-16,ZZS289002,1,10678,Servelec Synergy Ltd,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,IT Systems,37863.00
2018-04-17,ZZS289177,1,12814,ALFRED NEWTON & CO,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Legal Professional fees,5605.77
2018-04-24,ZZS289567,1,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,3602.80
2018-04-24,ZZS289567,2,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,3,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,4,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,5,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,6,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,7,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,8,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,9,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,10,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,1877.80
2018-04-24,ZZS289567,11,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,6898.00
2018-04-24,ZZS289567,12,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,13,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,14,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,15,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,16,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,17,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,18,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,19,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,20,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,21,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,22,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,23,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,24,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,25,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,26,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-04-24,ZZS289567,27,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Infrastructure,900.70
2018-05-10,ZZS290480,1,9567,Frontline Data ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Traded Services,15435.00
2018-05-17,ZZS290818,1,178,Trafford Council,280000,Legal Services  ,Legal Fees,Corporate and Support Services,Bentax,10000.00
2018-05-30,ZZS291478,1,4272,Civica UK Ltd,390000,Supplies and services,Supplies and services,Corporate and Support Services,Contact Centre & FPH,6635.00
2018-06-06,ZZS291872,1,5554,TROJAN CONSULTANTS LTD,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,BSD Social Care Finance,24144.00
2018-06-27,ZZS292908,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Corporate and Support Services,U-Coroners Court-General,144000.00
